Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_Scaled,SalePrice_Normalized,SalePrice_Log,LotArea_Scaled,LotArea_Normalized,LotArea_Log,YearBuilt_Scaled,YearBuilt_Normalized,GarageArea_Scaled,GarageArea_Normalized,GarageArea_Log,OverallState,ExterState,BsmtState,YearsSinceRenovation
422,20,3,69.0,16635.0,1,2,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,2,126.0,7.5,5.0,1,7.5,5.0,0.0,8.0,1246,0.0,0,356,1602,1,7.5,1,4,1602,0,0,1602,0,1,2,0,3,1,7.5,8,6,1,5.0,1,1977.0,0,2,529,5.0,5.0,2,240,0,0,0,0,0,,4,4,0,6,2009,8,4,215000,0.7861238908584438,0.5907823519763818,12.2783933071098,2.217236664793576,0.8015785897234854,9.719264188452577,0.17544156195373967,0.7421875,0.2929760435624057,0.5023741690408358,6.270988431858299,6.5,6.25,251.7,24
423,20,3,100.0,9478.5,1,2,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,3,0.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,988,988,1,10.0,1,0,988,0,0,988,0,0,1,0,2,1,5.0,4,6,0,,1,1954.0,1,2,520,5.0,5.0,0,0,0,0,0,0,0,,4,4,0,2,2008,8,4,113000,-0.9836551149296551,0.2561915696244054,11.635143097694478,0.034041248791812126,0.42749986932204276,9.15678135488162,-0.5997331288892362,0.5625,0.2492045232393811,0.4938271604938272,6.253828811575473,5.0,5.0,2.0,70
424,60,3,80.0,9200.0,1,2,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473.0,7.5,5.0,2,7.5,5.0,0.0,10.0,986,0.0,0,484,1470,1,7.5,1,4,1470,1160,0,2630,1,0,2,1,4,1,7.5,8,6,1,5.0,1,1998.0,0,3,696,5.0,5.0,2,0,66,0,0,0,0,,4,4,0,6,2008,8,4,315000,2.5212013475134425,0.9188125307528292,12.66032791780777,-0.050919265895044745,0.41294234488526477,9.126958763037132,0.8832097579408046,0.90625,1.1051809206674175,0.660968660968661,6.54534966033442,6.5,6.25,199.7,26
425,20,3,72.0,9000.0,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,5.0,5.0,1,7.5,5.0,0.0,2.0,616,0.0,0,580,1196,1,7.5,1,0,1196,0,0,1196,1,0,1,0,2,1,5.0,6,6,1,7.5,1,1956.0,1,1,297,5.0,5.0,2,0,44,0,0,0,0,,4,4,0,5,2008,8,4,139000,-0.5325349761993553,0.34147941610628174,11.842229212112828,-0.11193220283354159,0.402488108305891,9.104979856318357,-0.5323266340333253,0.578125,-0.8353564803200059,0.28205128205128205,5.6937321388027,5.5,5.0,125.7,68
426,60,4,60.0,3378.0,1,0,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,3,0.0,5.0,7.5,1,5.0,5.0,0.0,0.0,0,0.0,0,651,651,1,7.5,1,4,707,682,0,1389,0,0,1,1,3,1,5.0,6,6,2,7.5,5,1947.0,2,1,240,5.0,5.0,1,0,0,126,0,0,0,,4,4,0,9,2009,8,4,135000,-0.6019380744655553,0.3283582089552239,11.813030057420567,-1.8270058601746881,0.10861951805969368,8.125039097367745,-0.86935910831288,0.5,-1.1125761090324948,0.22792022792022792,5.480638923341991,7.5,6.25,2.0,32
427,80,3,69.0,12800.0,1,2,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145.0,7.5,5.0,2,7.5,5.0,10.0,10.0,1518,0.0,0,0,1518,1,7.5,1,4,1644,0,0,1644,1,1,2,0,2,1,7.5,5,6,1,5.0,1,1989.0,0,2,569,5.0,5.0,2,80,0,0,0,396,0,,4,4,0,8,2009,8,4,275000,1.827170364851443,0.7876004592422503,12.524526376648708,1.0473135989978986,0.6011186033139929,9.457200449907708,0.5798805310892053,0.8359375,0.4875161338869594,0.540360873694207,6.343880434126331,6.0,6.25,308.1,35
428,20,3,77.0,8593.0,1,2,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,3,0.0,5.0,5.0,1,5.0,5.0,0.0,4.0,288,0.0,0,619,907,1,10.0,1,4,907,0,0,907,0,0,1,0,3,1,5.0,5,6,0,,5,1964.0,2,1,352,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,7,2008,8,4,109008,-1.0529194069993226,0.24309660488764967,11.59917655301345,-0.2360935295033827,0.3812137368668653,9.058703197313223,-0.4986233866053698,0.5859375,-0.5678638561237445,0.3342830009496676,5.863631175598097,5.0,5.0,59.6,67
429,20,3,64.0,6762.0,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,7.5,5.0,2,7.5,5.0,0.0,10.0,664,0.0,0,544,1208,1,10.0,1,4,1208,0,0,1208,1,0,2,0,2,1,7.5,6,6,0,,1,2007.0,1,2,628,5.0,5.0,2,105,54,0,0,0,0,,4,4,0,9,2007,6,5,195400,0.446048709354064,0.5264884369361982,12.182804018590819,-0.7946669671753214,0.28550520098269827,8.819073983267831,1.186538984792404,0.9765625,0.7744627671156762,0.5963912630579298,6.4425401664681985,6.0,6.25,135.3,17
430,20,3,130.0,11457.0,1,2,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,3,0.0,5.0,5.0,1,7.5,5.0,3.33,10.0,1005,0.0,0,387,1392,1,5.0,1,4,1412,0,0,1412,1,0,2,0,3,1,7.5,6,6,1,5.0,1,1988.0,2,2,576,5.0,5.0,2,0,0,169,0,0,0,,4,4,0,3,2009,8,4,175000,0.09209290819644425,0.4595702804658028,12.072541252905651,0.6376117274558922,0.5309184046834979,9.346356175893625,0.5461772836612498,0.828125,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.5,5.0,204.166,36
431,160,4,21.0,1680.0,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,5.0,5.0,1,5.0,5.0,0.0,8.0,387,0.0,0,96,483,1,5.0,1,4,483,504,0,987,0,0,1,1,2,1,5.0,4,6,0,,5,1971.0,2,1,264,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,7,2008,0,0,85400,-1.4625364929664346,0.16565524028210593,11.355101379776661,-2.3450056947825266,0.019863049500810206,7.426549072397305,-0.026777922613993175,0.6953125,-0.9958520548377626,0.25071225071225073,5.575949103146316,5.5,5.0,79.4,53
432,50,4,60.0,5586.0,1,2,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,901,901,1,7.5,1,4,1088,110,0,1198,0,0,1,0,4,1,5.0,7,6,0,,1,2005.0,2,0,0,5.0,5.0,0,0,98,0,0,0,0,,2,4,0,9,2008,3,0,79900,-1.5579657530824595,0.14761358044940132,11.288531131754366,-1.1534230363736828,0.22403428989598034,8.628018746505122,-1.7456435414397224,0.296875,-2.279816650979817,0.0,-inf,6.5,5.0,2.0,26
433,160,4,24.0,1920.0,1,2,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,5.0,5.0,1,5.0,5.0,0.0,8.0,471,0.0,0,294,765,1,10.0,1,4,765,600,0,1365,1,0,1,1,2,1,5.0,6,2,0,,5,1971.0,2,2,440,5.0,5.0,2,240,36,0,0,0,0,,4,4,0,8,2007,8,4,122500,-0.8188227565474301,0.28735443660816795,11.715866308966918,-2.27179017045633,0.03240813339605875,7.560080465021827,-0.026777922613993175,0.6953125,-0.13987565740972632,0.41785375118708457,6.0867747269123065,5.0,5.0,96.2,53
434,60,3,100.0,10839.0,1,2,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,3,0.0,5.0,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,926,926,1,10.0,1,4,926,678,0,1604,0,0,2,1,3,1,5.0,7,6,1,5.0,1,1997.0,0,2,470,5.0,5.0,2,0,36,0,0,0,0,,4,4,0,7,2008,8,4,181000,0.19619755559574417,0.4792520911923897,12.106252310247962,0.449081752315937,0.49861481365323296,9.29090601981575,0.8495065105128492,0.8984375,0.006029410333688977,0.44634377967711303,6.152732694704104,5.5,5.0,2.5,26
435,180,4,21.0,1890.0,1,2,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,3,0.0,5.0,7.5,1,7.5,5.0,6.66,8.0,495,0.0,0,135,630,1,7.5,1,4,630,0,0,630,1,0,1,0,1,1,5.0,3,6,0,,1,2005.0,2,0,0,5.0,5.0,2,88,0,0,0,0,0,,4,4,0,6,2008,8,4,81000,-1.5388799010592547,0.15122191241594224,11.302204433654575,-2.280942110997105,0.030839997909152678,7.5443321080536885,0.006925324813962299,0.703125,-2.279816650979817,0.0,-inf,5.5,6.25,102.832,52
436,60,3,43.0,10667.0,1,2,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,6.66,10.0,385,8.0,344,70,799,1,10.0,1,4,827,834,0,1661,1,0,2,1,3,1,7.5,6,6,1,5.0,1,1996.0,1,2,550,5.0,5.0,2,158,61,0,0,0,0,,4,4,0,4,2009,5,4,212000,0.7340715671587938,0.5809414466130884,12.26434155365415,0.39661062654882967,0.48962417019497156,9.274910142625483,0.8158032630848937,0.890625,0.3951095909827964,0.5223171889838557,6.309918278226516,6.5,6.25,149.632,28
437,50,4,40.0,4400.0,1,2,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,3,0.0,5.0,5.0,0,2.5,5.0,0.0,0.0,0,0.0,0,648,648,1,5.0,1,0,734,384,0,1118,0,0,1,0,2,1,5.0,6,6,0,,5,1990.0,2,2,440,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,10,2006,8,4,116000,-0.931602791230005,0.26603247498769883,11.661345470088502,-1.5152297524189693,0.1620406669802938,8.389359819906353,-1.7456435414397224,0.296875,-0.13987565740972632,0.41785375118708457,6.0867747269123065,7.0,5.0,1.5,74
438,45,4,50.0,6000.0,1,2,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,3,0.0,7.5,5.0,2,5.0,5.0,0.0,0.0,0,0.0,0,884,884,1,7.5,1,4,904,0,0,904,0,0,1,0,2,1,5.0,4,6,0,,5,1926.0,2,1,180,5.0,5.0,2,0,0,105,0,0,0,,4,4,0,1,2009,8,4,119000,-0.879550467530355,0.2758733803509923,11.686878772093667,-1.0271262569109945,0.24567455961528412,8.699514748210191,-1.5434240568719895,0.34375,-1.4043862445193254,0.17094017094017094,5.19295685089021,6.5,6.25,2.0,20
439,30,3,40.0,4280.0,1,2,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,3,0.0,5.0,5.0,2,5.0,5.0,0.0,2.0,365,0.0,0,75,440,1,5.0,0,4,694,0,0,694,0,0,1,0,2,1,7.5,4,6,1,7.5,5,1990.0,2,1,352,7.5,5.0,1,0,0,34,0,0,0,,2,4,0,3,2007,8,4,90350,-1.3766501588620121,0.18189273413154006,11.411446296020374,-1.5518375145820673,0.1557681250326695,8.361708288575842,-1.9815662734354107,0.2421875,-0.5678638561237445,0.3342830009496676,5.863631175598097,5.5,5.0,75.0,22
440,50,3,67.0,12354.0,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,3,0.0,5.0,5.0,0,5.0,2.5,3.33,0.0,0,0.0,0,684,684,1,7.5,1,4,684,512,0,1196,0,0,1,0,3,1,7.5,7,6,0,,5,2005.0,2,2,528,5.0,5.0,2,0,46,0,0,0,0,,0,2,800,8,2009,4,4,110000,-1.035707438629305,0.24635066426111202,11.608235644774552,0.9112547496250506,0.5778056557419894,9.421735176255844,-1.7456435414397224,0.296875,0.28811254130429187,0.5014245014245015,6.269096283706261,7.0,5.0,2.166,24
441,20,3,105.0,15431.0,1,2,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,2,200.0,10.0,5.0,2,10.0,5.0,10.0,10.0,1767,8.0,539,788,3094,1,10.0,1,4,2402,0,0,2402,1,0,2,0,2,1,10.0,10,6,2,7.5,1,2008.0,0,3,672,5.0,5.0,2,0,72,0,0,170,0,,4,4,0,4,2009,8,4,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,1.8499387844238246,0.7386440855156552,9.644133752071205,1.2202422322203594,0.984375,0.9884568664726853,0.6381766381766382,6.51025834052315,7.5,7.5,466.2,16
442,90,3,92.0,12108.0,1,2,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,1,270.0,5.0,5.0,1,5.0,5.0,0.0,8.0,133,0.0,0,1307,1440,1,5.0,0,1,1440,0,0,1440,0,0,2,0,4,2,2.5,8,6,0,,1,2005.0,2,0,0,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,9,2008,8,4,118000,-0.896901242096905,0.2725930785632278,11.678439903447801,0.8362088371906995,0.5649469447493597,9.401621670141608,-0.5660298814612807,0.5703125,-2.279816650979817,0.0,-inf,4.0,5.0,28.6,69
443,50,4,52.0,6240.0,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,3,0.0,5.0,5.0,2,5.0,5.0,0.0,0.0,0,0.0,0,1078,1078,1,5.0,1,4,1128,445,0,1573,0,0,2,0,3,1,5.0,8,6,1,7.5,5,1930.0,2,2,360,5.0,5.0,1,0,0,0,0,0,0,,4,4,0,6,2008,8,4,162900,-0.1178514640588106,0.4198786288338527,12.000891794590137,-0.9539107325847982,0.25821964351053267,8.738735461363474,-1.4086110671601677,0.375,-0.5289558380588337,0.3418803418803419,5.886104031450156,6.0,5.0,2.0,32
444,120,3,53.0,3922.0,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72.0,7.5,5.0,2,10.0,5.0,6.66,0.0,0,0.0,0,1258,1258,1,10.0,1,4,1258,0,0,1258,0,0,2,0,2,1,7.5,6,6,1,7.5,1,2007.0,0,3,648,5.0,5.0,2,144,16,0,0,0,0,,4,4,0,6,2007,6,5,172500,0.048715971780069284,0.45136952599639163,12.058152515453552,-1.6610506717019766,0.1370550415555904,8.274357006756292,1.1528357373644484,0.96875,0.871732812277953,0.6153846153846154,6.473890696352274,6.0,6.25,4.332,17
445,60,3,70.0,8750.0,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,3,0.0,7.5,7.5,2,7.5,5.0,0.0,10.0,642,0.0,0,273,915,1,10.0,1,4,933,975,0,1908,1,0,2,1,4,1,7.5,8,6,1,5.0,1,1994.0,2,2,493,5.0,5.0,2,144,133,0,0,0,0,,4,4,0,7,2008,8,4,210000,0.6993700180256939,0.5743808430375595,12.254862809699606,-0.18819837400666267,0.38942031258167376,9.07680897935166,0.7483967682289827,0.875,0.11788996227030736,0.4681861348528015,6.20050917404269,6.0,7.5,130.9,29
446,20,3,73.0,9855.0,1,2,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,3,0.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,1436,1436,1,2.5,1,4,1689,0,0,1689,0,0,1,0,3,1,5.0,7,6,1,7.5,1,1956.0,2,2,480,5.0,5.0,2,0,0,0,0,0,0,,2,4,0,11,2009,0,4,127500,-0.7320688837146802,0.3037559455469903,11.755871643580617,0.14889810257853245,0.44717996968271395,9.19573421958682,-0.5323266340333253,0.578125,0.05466443291482741,0.45584045584045585,6.173786103901937,5.5,5.0,2.0,68
447,20,3,137.0,16492.0,1,2,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,3,0.0,7.5,5.0,1,5.0,5.0,0.0,8.0,247,4.0,713,557,1517,1,10.0,1,4,1888,0,0,1888,0,0,2,1,2,1,7.5,6,4,1,7.5,1,1966.0,0,2,578,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,6,2010,8,4,190000,0.3523545266946941,0.50877480728227,12.154779351142624,2.1736124148825504,0.7941038105692332,9.71063069382679,-0.19529415975377054,0.65625,0.531287654209984,0.5489078822412156,6.359573868672378,6.0,6.25,194.0,22
448,60,3,69.0,11214.0,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,930,930,1,7.5,1,4,956,930,0,1886,0,0,2,1,4,1,7.5,10,6,1,5.0,1,1998.0,0,2,431,5.0,5.0,2,89,0,0,0,0,0,,4,4,0,7,2006,8,4,199900,0.524127194903539,0.5412497949811383,12.205572520488492,0.5634810090756186,0.5182165072395588,9.324918276683619,0.8832097579408046,0.90625,-0.1836471777327509,0.409306742640076,6.066108090103747,6.0,6.25,2.5,25
449,50,4,50.0,8600.0,1,2,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,780,780,1,5.0,1,4,780,596,0,1376,0,0,2,0,3,1,5.0,7,6,1,7.5,5,1937.0,2,1,198,5.0,5.0,0,0,0,0,0,0,0,,4,4,0,6,2006,8,4,119500,-0.87087508024708,0.2775135312448745,11.691071650353702,-0.2339580767105353,0.3815796351471434,9.0595174822416,-1.1726883351644792,0.4296875,-1.3168432038732762,0.18803418803418803,5.288267030694535,6.0,5.0,2.0,74
450,50,4,50.0,6000.0,1,2,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,3,0.0,5.0,7.5,1,5.0,5.0,0.0,8.0,331,0.0,0,318,649,1,10.0,1,4,679,504,0,1183,0,0,1,1,2,1,5.0,6,6,0,,5,1981.0,2,1,308,5.0,5.0,2,0,176,0,0,0,0,,4,4,0,6,2007,8,4,120000,-0.862199692963805,0.27915368213875674,11.695247021764184,-1.0271262569109945,0.24567455961528412,8.699514748210191,-0.8019526134569691,0.515625,-0.7818579554807535,0.2924976258309592,5.730099782973574,5.0,6.25,68.2,22
451,30,4,70.0,5684.0,1,2,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,813,813,1,10.0,1,0,813,0,0,813,0,0,1,0,2,1,7.5,5,6,0,,5,1932.0,2,1,270,2.5,2.5,0,0,113,0,0,0,0,,4,4,0,6,2006,8,4,110000,-1.035707438629305,0.24635066426111202,11.608235644774552,-1.1235266972738194,0.2291568658198735,8.64541048921699,-1.4086110671601677,0.375,-0.9666710412890797,0.25641025641025644,5.598421958998375,7.0,5.0,2.0,19
452,20,3,62.0,9478.5,1,2,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,3,0.0,5.0,5.0,1,7.5,5.0,10.0,8.0,655,0.0,0,878,1533,1,5.0,1,4,1533,0,0,1533,1,0,2,0,2,1,7.5,5,6,2,5.0,1,1975.0,2,2,576,5.0,5.0,2,200,54,0,0,0,0,,4,4,0,12,2006,8,4,280000,1.913924237684193,0.8040019681810727,12.542544882151386,0.034041248791812126,0.42749986932204276,9.15678135488162,0.10803506709782872,0.7265625,0.5215606496937564,0.5470085470085471,6.3561076606958915,6.0,5.0,135.5,49
453,60,3,69.0,9303.0,1,2,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42.0,7.5,5.0,2,10.0,5.0,0.0,8.0,742,0.0,0,130,872,1,10.0,1,4,888,868,0,1756,1,0,2,1,3,1,5.0,7,6,0,,1,1996.0,0,2,422,5.0,5.0,2,144,122,0,0,0,0,,4,4,0,7,2007,8,4,204000,0.595265370626394,0.5546990323109726,12.225875272826354,-0.019497603371718863,0.41832627672364225,9.138092207768558,0.8158032630848937,0.890625,-0.22741869805577547,0.4007597340930674,6.045005314036012,5.5,6.25,151.4,27
454,60,1,75.0,9000.0,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,768,768,1,10.0,1,4,786,804,0,1590,0,0,2,1,3,1,7.5,6,6,0,,1,2008.0,1,2,676,5.0,5.0,2,0,30,0,0,0,0,,4,4,0,6,2009,8,4,210000,0.6993700180256939,0.5743808430375595,12.254862809699606,-0.11193220283354159,0.402488108305891,9.104979856318357,1.2202422322203594,0.984375,1.0079108755051407,0.6419753086419754,6.516193076042964,6.5,6.25,2.5,16
455,90,3,63.0,9297.0,1,2,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,3,0.0,5.0,5.0,1,5.0,5.0,0.0,8.0,1606,0.0,0,122,1728,1,5.0,1,4,1728,0,0,1728,2,0,2,0,4,2,5.0,8,6,0,,5,1976.0,2,2,560,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,7,2006,8,3,188000,0.3176529775615941,0.5022142037067411,12.144197241812087,-0.021327991479873767,0.41801264962626106,9.137447046455858,0.1417383145257842,0.734375,0.44374461356393485,0.5318138651471985,6.327936783729195,5.0,5.0,323.2,48
456,20,3,80.0,9600.0,1,2,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,5.0,5.0,1,5.0,5.0,0.0,8.0,916,0.0,0,326,1242,1,2.5,1,4,1242,0,0,1242,0,0,1,1,3,1,5.0,6,6,1,5.0,1,1973.0,2,2,528,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,9,2007,8,4,175500,0.10076829547971924,0.46121043135968504,12.075394321888057,0.07110660798194897,0.4338508180440123,9.169518377455928,0.04062857224191777,0.7109375,0.28811254130429187,0.5014245014245015,6.269096283706261,6.5,5.0,185.2,51
457,70,4,34.0,4571.0,1,0,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,624,624,1,2.5,0,4,624,720,0,1344,0,0,1,0,4,1,5.0,7,6,0,,5,1916.0,2,3,513,2.5,2.5,2,0,0,96,0,0,0,,4,4,0,5,2008,0,0,98000,-1.2439167334279049,0.20698704280793828,11.49272275765271,-1.4630636913365545,0.17097903925565833,8.427487278331744,-1.8804565311515442,0.265625,0.21516000743258423,0.4871794871794872,6.240275845170769,5.0,5.0,2.0,74
458,20,3,69.0,9478.5,1,2,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,3,0.0,5.0,5.0,1,7.5,5.0,10.0,6.0,1116,0.0,0,248,1364,1,10.0,1,4,1663,0,0,1663,1,0,1,0,2,1,7.5,6,2,2,7.5,1,1954.0,0,2,529,5.0,5.0,2,224,137,0,0,0,0,,4,4,0,3,2008,8,4,256000,1.4975056480869933,0.7252747252747254,12.4529327234617,0.034041248791812126,0.42749986932204276,9.15678135488162,-0.5997331288892362,0.5625,0.2929760435624057,0.5023741690408358,6.270988431858299,5.0,5.0,227.7,30
459,70,4,69.0,5100.0,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,3,0.0,5.0,7.5,2,5.0,5.0,0.0,0.0,0,0.0,0,588,588,1,2.5,1,4,833,833,0,1666,0,0,1,0,3,1,7.5,7,6,1,7.5,5,1925.0,2,1,228,5.0,5.0,2,192,63,0,0,0,0,,2,4,0,6,2008,8,4,161000,-0.1508179357352556,0.41364605543710015,11.9891596439666,-1.3016844731342303,0.19863049500810204,8.536995818712418,-1.577127304299945,0.3359375,-1.170938136129861,0.21652421652421652,5.429345628954441,7.5,6.25,2.0,28
460,50,3,69.0,7015.0,1,2,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,5.0,5.0,1,5.0,5.0,0.0,2.0,185,0.0,0,524,709,1,5.0,1,4,979,224,0,1203,1,0,1,0,3,1,7.5,5,6,1,5.0,5,1950.0,2,1,352,5.0,5.0,2,0,0,248,0,0,0,,4,4,0,7,2009,8,4,110000,-1.035707438629305,0.24635066426111202,11.608235644774552,-0.7174856019481228,0.2987298102556061,8.855805992536562,-0.7345461186010581,0.53125,-0.5678638561237445,0.3342830009496676,5.863631175598097,4.5,5.0,39.0,74
461,60,1,75.0,8004.0,1,2,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,2,110.0,7.5,5.0,2,7.5,5.0,0.0,10.0,544,0.0,0,288,832,1,10.0,1,4,832,1103,0,1935,1,0,2,1,3,1,5.0,8,6,0,,3,2009.0,0,2,552,5.0,5.0,2,0,150,0,0,0,0,,4,4,0,12,2009,6,5,263435,1.6265086569892924,0.7496637690667541,12.481561937216318,-0.4157766287872559,0.3504260101406095,8.987696695703624,1.253945479648315,0.9921875,0.4048365954990241,0.5242165242165242,6.313548046277095,6.5,6.25,111.3,15
462,70,3,60.0,7200.0,1,2,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,3,0.0,7.5,7.5,2,7.5,7.5,0.0,8.0,350,6.0,210,0,560,1,10.0,1,4,575,560,0,1135,1,0,1,0,3,1,7.5,6,6,0,,5,1971.0,1,2,576,5.0,5.0,2,256,0,0,0,0,0,,2,4,0,4,2009,8,4,155000,-0.2549225831345555,0.39396424471051333,11.951180395901384,-0.6610486352800132,0.30839997909152683,8.881836305004146,-1.2063915825924347,0.421875,0.5215606496937564,0.5470085470085471,6.3561076606958915,8.0,7.5,115.0,17
463,20,3,60.0,8281.0,1,2,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,3,0.0,5.0,5.0,1,5.0,5.0,0.0,4.0,553,6.0,311,0,864,1,7.5,1,4,864,0,0,864,0,0,1,0,3,1,5.0,5,6,1,0.0,5,1965.0,2,1,360,5.0,5.0,2,0,0,236,0,0,0,,1,4,0,12,2009,8,4,62383,-1.8618992711647158,0.09015253403313105,11.041048081342682,-0.3312737111274378,0.3649051278030422,9.0217190130337,-0.228997407181726,0.6484375,-0.5289558380588337,0.3418803418803419,5.886104031450156,5.0,5.0,174.8,59
464,70,3,74.0,11988.0,1,2,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,3,0.0,5.0,5.0,1,5.0,5.0,0.0,2.0,326,0.0,0,389,715,1,2.5,1,0,849,811,0,1660,0,0,1,1,3,1,5.0,6,6,1,7.5,5,1939.0,2,1,240,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,8,2008,8,4,188700,0.3297985197581791,0.5045104149581762,12.147913731356642,0.7996010750276014,0.5586744028017354,9.391661428436555,-1.2737980774483457,0.40625,-1.1125761090324948,0.22792022792022792,5.480638923341991,6.5,5.0,67.2,29
